Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
109846,2020-03-08T17:31:38+00:00,@nightafternight Amen,1236706153419157508,Arlene & Larry Dunn,0,0,1,0,"Chicago, IL",,3590,3364,0,nightafternight amen,nightafternight amen,[]
77955,2020-03-06T19:25:47+00:00,Travis had an eye doctor appointment today &amp; while he was trying on glasses the consultant looked at both of our eyes and goes “Wow you guys are going to have such beautiful children” 😭😩♥️,1236010104513802241,Keri✞Kathryn,0,0,0,0,"Burbank, IL",,233,495,0,travis eye doctor appointment today amp trying glasses consultant looked eyes goes “ wow guys going beautiful children ” 😭😩♥️,travi had an eye doctor appointment today amp whil he was try on glasse the consultant looked at both of our eye and goe “ wow you guy are go to hav such beautiful children ” 😭😩♥️,"['loudly_crying_face', 'weary_face', 'heart_suit']"
389336,2020-03-24T01:02:15+00:00,"not my first love among les préludes, but my longest love fershur  https://t.co/hpjn7icfCn",1242255374713073666,A true comrade and delightful reply guy,1,0,1,0,"Chicago, IL",,405,316,0,first love among les préludes longest love fershur,not my first lov among les prélude but my longest lov fershur,[]
56178,2020-03-04T01:44:18+00:00,@ProfBainbridge @DavidWright_7 https://t.co/DFNh9OdvAA,1235018195871948800,Anthony Michael Kreis,0,0,8,0,"Chicago, IL",,29540,7995,0,profbainbridge davidwright7,profbainbridg davidwright7,[]
318942,2020-03-20T04:11:54+00:00,@Jrod10Rodriguez check what’s about to start https://t.co/mfJInv9SYN,1240853548289724421,👑Jeya Rivera 🍂🍁🥮,0,0,0,0,"Chicago, IL",,154,1209,0,jrod10rodriguez check ’ start,jrod10rodriguez check what ’ s about to start,[]
322735,2020-03-20T00:36:29+00:00,@BigpoopR mere has entered the chat,1240799336277184512,dyke sir wit da phat ass,1,0,1,0,"Chicago, IL",,454,1295,0,bigpoopr mere entered chat,bigpoopr mer has entered the chat,[]
77297,2020-03-06T20:14:16+00:00,@xo__ChiChi @mariellaelainee Evelyn’s turn,1236022305937031169,french,1,0,2,0,"Chicago, IL",,802,558,0,xochichi mariellaelainee evelyn ’ turn,xochichi mariellaelaine evelyn ’ s turn,[]
37543,2020-03-03T05:25:44+00:00,@MyNameisKai__ me,1234711536972783616,gabs 😮‍💨,0,1,0,0,"Chicago, IL",,965,992,0,mynameiskai,mynameiskai me,[]
438761,2020-03-27T03:04:17+00:00,"@tashabetweeting A 21,000 square feet Cheesecake Factory will pay about $61k per month in the city. 

A 21,000 square foot Cheesecake Factory in the burbs will pay about $45k per month.

This is the first time I’ve been able to use my job knowledge on Twitter 😂",1243373248726945792,David Gallagher,1,0,4,0,"Chicago, IL",,106,543,0,tashabetweeting 21000 square feet cheesecake factory pay 61k per month city 21000 square foot cheesecake factory burbs pay 45k per monththis first time ’ able use job knowledge twitter 😂,tashabetweet a 21000 squar feet cheesecak factory will pay about 61k per month in the city a 21000 squar foot cheesecak factory in the burb will pay about 45k per monththi is the first tim i ’ ve been  to use my job knowledg on twitter 😂,['face_with_tears_of_joy']
101939,2020-03-07T02:54:25+00:00,What does Colliton actually do than just stand there?,1236123005329305603,"🏈⚾️🥎🏒🏀...🩺💊💉 CMA, CPhT",0,0,2,0,"Chicago, IL",,1802,1573,0,colliton actually stand,what doe colliton actually do than just stand ther,[]
