,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,place,hashtags,followers,friends,ijoy
484281,2020-03-30T08:20:25+00:00,Return to work. I can't wait to help those who need our help. I love helping others. It gives such joy to be at someones side through hard times and giving them a glimpse of hope. @BarackObama said all we need is hope. I love my patients. I love being a R.N. #COVID19,1244539968879501312,John #USMC #SemperFidelis #Vaccinated,6,4,34,0,"Chicago, IL",['COVID19'],19471,18483,1
487924,2020-03-30T02:06:14+00:00,@EliHOF2025 @JumboElliott76 Analysts reporting on negative financial news aren’t smiling out of joy just amused but the fact most intelligent people new the stock market was being propped up by deficit spending and unreasonably low interest rates by the fed.,1244445800224239618,Sean Carlson,2,0,1,0,"Chicago, IL",,238,1625,1
488086,2020-03-30T01:54:53+00:00,"Because we all need a little more joy right now. 2016, Game 6, Zobrist and @Cubs, behind Arrieta, roll over the Indians forcing a decisive Game 7 with a 9-3 victory. May not have been joy in Cleveland that night, but Chicago was excited!! #BitOfJoy https://t.co/tokprzeNB4",1244442946319060994,Andrew Ford,0,0,3,0,"Chicago, IL",['BitOfJoy'],87,274,1
488890,2020-03-30T01:08:27+00:00,"Hey @cta - while you’re still running, how about decking out some train cars with lights to spread some joy through the city and to applaud those on the front lines 👏🏼🤍🌃#ChicagoUniteAtNight",1244431258836443141,Crosby,0,0,3,0,"Chicago, IL",['ChicagoUniteAtNight'],42,353,1
490822,2020-03-31T23:07:46+00:00,Grocery shopping brings me way too much joy,1245125666787528709,Steven Rivera,0,0,2,0,"Chicago, IL",,252,679,1
491093,2020-03-31T22:46:26+00:00,"@PhilNobileJr @xandermcc This has just filled me with both giddy joy and deep admiration.
#King",1245120294483828736,The Kirk Unit 🏳️‍🌈,0,0,2,0,"Chicago, IL",['King'],3422,4968,1
492393,2020-03-31T21:25:39+00:00,"#UniversalThread and #ANewDay Spring set! All VM’s, we are spreading joy with our bold statements while helping to create calmness with our flawless executions. Keep up the great work, we appreciate you! #T2079. @K2Virgilio @laurcountryman @nikki_j1981 @tonypena https://t.co/wJZgcFurSX",1245099964948193282,Chad Feltrin - Visual Merchandiser/Designer,1,2,23,0,Target,"['UniversalThread', 'ANewDay', 'T2079']",368,570,1
493559,2020-03-31T20:08:53+00:00,This would be such a joy to watch. YBNL vs. DMW. https://t.co/ogNNFHjOyC,1245080649251401735,JAO *** 🇵🇹,0,2,1,0,"Chicago, IL",,1147,883,1
494505,2020-03-31T19:04:33+00:00,@GracePigozzi @chefjoseandres @Lin_Manuel @leslieodomjr @WCKitchen So much joy!,1245064458533244935,Dr Ebony Joy Wilkins,0,0,1,0,"Chicago, IL",,2287,3000,1
496469,2020-03-31T16:56:05+00:00,Gawd I want one of those. I’ll pin it to my dartboard and the joy will sustain me even if this crisis lasts till Christmas! https://t.co/3cA9TBj0Xw,1245032127009300481,carolyn morton,0,1,1,0,"Chicago, IL",,434,1090,1
496767,2020-03-31T16:34:20+00:00,@cavegirlmuzic If you bothered to do your reasearch instead of staying ignorant then you would know that Nina is a very G-Rated Drag Queen who puts her focus into Disney-themed performances and bringing joy to people’s lives.,1245026655946620930,Megan,0,0,1,0,"Chicago, IL",,501,449,1
498521,2020-03-31T14:37:03+00:00,"This morning wakeup filled with joy now it is time to make the donuts..........Great blessed God's beautiful morning all.. #morning @ Chicago, Illinois https://t.co/FZ3BN78XBU",1244997139786276870,Karla Monay,0,0,0,0,"Chicago, IL",['morning'],586,1339,1
498672,2020-03-31T14:26:39+00:00,"Things that have been bringing me joy lately: candles, ice cream, showing gratitude, tea, &amp; watching y’all do the tik tock dances!",1244994522930720768,Symone,0,0,1,0,"Chicago, IL",,203,1575,1
498694,2020-03-31T14:25:18+00:00,Congratulations to @mattmiesnieks and the whole @6d_ai team! It was a joy to work and play with the https://t.co/A59Zrk44jq SDK and the wonderful people @6d_ai. Looking forward to seeing the combined @NianticLabs + @6d_ai platform - I’m sure it’ll be incredible! https://t.co/mVk0Sc5oIO,1244994183569563653,Patrick O’Shaughnessey,0,0,6,0,"Oak Park, IL",,4022,4265,1
498991,2020-03-31T13:58:21+00:00,"Lord Jesus, You came to set us free from doubt, fear and ignorance. May Your healing love free us from the destructive force of evil. May we find joy and strength by trusting in Your mercy, truth and goodness.",1244987399278678016,brcampmin,0,0,1,0,"Oak Lawn, IL",,156,188,1
501322,2020-03-31T05:24:53+00:00,In a big world to see the beauty in a stranger can bring tears of joy.  https://t.co/fnA5Ll07gS,1244858182142439424,Charlene Hill,0,0,0,0,"Chicago, IL",,120,75,1
503306,2020-03-31T02:41:58+00:00,"Pls share the songs or playlists that you can’t resist dancing/smiling/singing to when you hear them, I need to feel some joy rn",1244817180270657536,✨S E L E N A✨,9,0,3,0,"Chicago, IL",,914,980,1
504870,2020-03-31T00:59:05+00:00,"Because we all need more joy. @amylvshershoes is disappointed in all of my Cubs joy tweets (all 2 of them?), and she just learned that her remote work order extended to mid-May. So I share something joyous to her. MI State, 2000 NCAA Champions. #BitOfJoy https://t.co/ELZWFXrFlM",1244791289490612224,Andrew Ford,0,0,3,1,"Chicago, IL",['BitOfJoy'],87,274,1
