,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy
91880,2021-07-10T05:00:13+00:00,@jon_wennstrom https://t.co/mIwP16BKQs,1413724721116557312,"ᗰᕮᒪISSᗩ ᗪ. ᑭᗩTSᑕᕼKᕮ, ᕮᗪ.ᗪ.",0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,2990,3960,0
179199,2021-07-20T23:54:02+00:00,"Harris got more money out of me than any any Democrat ever including Obama.

Why wouldn't I vote for her when she's nominee?

I REALLY didn't want to vote For Biden last year  as it felt like we were placating to white folks by nominating him but it was business and I did. https://t.co/1DiYf0vn6I",1417633932271624192,NewDemocrat4Life,1,2,18,0,"[-87.940033, 41.644102]","Chicago, IL",0,15766,1997,0
124857,2021-07-14T21:19:55+00:00,T Bell slapped today,1415420819795238912,Jesse,1,0,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,221,785,0
294034,2021-07-30T02:40:22+00:00,"@dianapinzunza I am going through pictures, I took at the games, I went to this week and I got this amazing one of Adbert. I figured you’d enjoy it! Go Cubs! 💙 https://t.co/XCMt5N8Oxh",1420937282635411456,Alyssa,2,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,509,833,0
301748,2021-07-31T14:18:28+00:00,@MikeVachow I feel like olive salad and mild giardiniera occupy pretty similar niches in terms of flavor and texture.,1421475352275296263,Eric Allix Rogers,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,6883,1753,0
304953,2021-07-31T02:50:23+00:00,Also thank you so much @woolimusic can’t wait to see you at lost lands and starbase,1421302189272752133,Paul Swartz,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,2361,607,0
46194,2021-07-06T21:56:02+00:00,@michaelphoulih4 new favorite account alert. Spanky gotta get off the grill. Tonight could be HUGE.,1412530805138722816,#RipRemDog .,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,868,1212,0
263150,2021-07-28T18:30:58+00:00,@MiMi_Curvaceous 💯 no lies told,1420451732052660228,Keith R King,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1364,2786,0
134585,2021-07-15T20:23:43+00:00,@ESPNRittenberg @PhilCollinsFeed Already got my tix for Genesis on November 15. See you there!,1415769063637372928,Bill Behrns,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,399,438,0
251238,2021-07-27T20:42:06+00:00,https://t.co/0hjjwCmPbU,1420122345705033729,william rusan,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,613,1736,0
